local_id,neo4j_id,name,ontology_id,labels,props_json
118,468,,TEMP_diseases_6807,"['Disease', 'Knowledge']","{""ontology_id"": ""TEMP_diseases_6807"", ""match_method"": ""new_entity"", ""normalized_name"": ""Coronary_Artery_Stenosis"", ""text"": ""≥50% stenosis of the left main stem, three-vessel or two-vessel disease including the proximal LAD artery with ≥70% stenosis""}"
119,472,,TEMP_diseases_7515,"['Disease', 'Knowledge']","{""ontology_id"": ""TEMP_diseases_7515"", ""match_method"": ""new_entity"", ""normalized_name"": ""Moderate_Severe_Ischemia"", ""text"": ""patients with moderate-severe ischaemia""}"
120,481,,TEMP_diseases_9312,"['Disease', 'Knowledge']","{""ontology_id"": ""TEMP_diseases_9312"", ""match_method"": ""new_entity"", ""normalized_name"": ""Renal Failure"", ""text"": ""renal failure""}"
121,483,,TEMP_diseases_3479,"['Disease', 'Knowledge']","{""ontology_id"": ""TEMP_diseases_3479"", ""match_method"": ""new_entity"", ""normalized_name"": ""All-cause_and_Cardiovascular_Death"", ""text"": ""all-cause and cardiovascular death""}"
122,488,,TEMP_diseases_3441,"['Disease', 'Knowledge']","{""ontology_id"": ""TEMP_diseases_3441"", ""match_method"": ""new_entity"", ""normalized_name"": ""Coronary_Stenosis"", ""text"": ""coronary stenoses""}"
123,489,,TEMP_diseases_2769,"['Disease', 'Knowledge']","{""ontology_id"": ""TEMP_diseases_2769"", ""match_method"": ""new_entity"", ""normalized_name"": ""Coronary Artery Stenosis >70%"", ""text"": "">70% stenosis""}"
124,490,,TEMP_diseases_5272,"['Disease', 'Knowledge']","{""ontology_id"": ""TEMP_diseases_5272"", ""match_method"": ""new_entity"", ""normalized_name"": ""Low-attenuation plaque"", ""text"": ""low-attenuation plaque""}"
125,497,,TEMP_diseases_4036,"['Disease', 'Knowledge']","{""ontology_id"": ""TEMP_diseases_4036"", ""match_method"": ""new_entity"", ""normalized_name"": ""Proximal_lesion"", ""text"": ""more proximal lesions""}"
126,502,,TEMP_diseases_1556,"['Disease', 'Knowledge']","{""ontology_id"": ""TEMP_diseases_1556"", ""match_method"": ""new_entity"", ""normalized_name"": ""Cardiovascular death or non-fatal MI"", ""text"": ""cardiovascular death or non-fatal MI""}"
127,509,,TEMP_diseases_8224,"['Disease', 'Knowledge']","{""ontology_id"": ""TEMP_diseases_8224"", ""match_method"": ""new_entity"", ""normalized_name"": ""Chronic_Obstructive_Pulmonary_Disease"", ""text"": ""chronic obstructive pulmonary disease subjects""}"
128,517,,TEMP_diseases_9190,"['Disease', 'Knowledge']","{""ontology_id"": ""TEMP_diseases_9190"", ""match_method"": ""new_entity"", ""normalized_name"": ""Extracoronary_Atherosclerosis"", ""text"": ""extracoronary atherosclerosis""}"
129,523,,TEMP_diseases_2057,"['Disease', 'Knowledge']","{""ontology_id"": ""TEMP_diseases_2057"", ""match_method"": ""new_entity"", ""normalized_name"": ""Non-obstructive Coronary Atherosclerosis"", ""text"": ""non-obstructive coronary atherosclerosis""}"
130,543,,TEMP_diseases_7945,"['Disease', 'Knowledge']","{""ontology_id"": ""TEMP_diseases_7945"", ""match_method"": ""new_entity"", ""normalized_name"": ""Luminal_Obstruction"", ""text"": ""luminal obstructions""}"
131,546,,TEMP_diseases_5777,"['Disease', 'Knowledge']","{""ontology_id"": ""TEMP_diseases_5777"", ""match_method"": ""new_entity"", ""normalized_name"": ""Left_Ventricle_Dysfunction"", ""text"": ""left ventricle dysfunction""}"
132,547,,TEMP_diseases_6669,"['Disease', 'Knowledge']","{""ontology_id"": ""TEMP_diseases_6669"", ""match_method"": ""new_entity"", ""normalized_name"": ""Extensive Obstructive Coronary Artery Disease"", ""text"": ""extensive obstructive CAD""}"
133,550,,TEMP_diseases_5285,"['Disease', 'Knowledge']","{""ontology_id"": ""TEMP_diseases_5285"", ""match_method"": ""new_entity"", ""normalized_name"": ""Left_Main_Stenosis"", ""text"": ""CCTA showing ≥50% left main stenosis""}"
134,562,,TEMP_diseases_3210,"['Disease', 'Knowledge']","{""ontology_id"": ""TEMP_diseases_3210"", ""match_method"": ""new_entity"", ""normalized_name"": ""Left Main or Proximal LAD Lesions"", ""text"": ""lesions in the left main or proximal LAD""}"
135,567,,TEMP_diseases_2718,"['Disease', 'Knowledge']","{""ontology_id"": ""TEMP_diseases_2718"", ""match_method"": ""new_entity"", ""normalized_name"": ""Non_Fatal_Myocardial_Infarction"", ""text"": ""non-fatal myocardial infarction""}"
136,573,,TEMP_diseases_2847,"['Disease', 'Knowledge']","{""ontology_id"": ""TEMP_diseases_2847"", ""match_method"": ""new_entity"", ""normalized_name"": ""Lesions"", ""text"": ""lesions""}"
137,583,,TEMP_diseases_4211,"['Disease', 'Knowledge']","{""ontology_id"": ""TEMP_diseases_4211"", ""match_method"": ""new_entity"", ""normalized_name"": ""Endothelium-Dependent Vasomotor Tone Disorder"", ""text"": ""endothelium-dependent mechanisms of CMD and epicardial and microvascular vasomotor tone disorders""}"
138,587,,TEMP_diseases_7609,"['Disease', 'Knowledge']","{""ontology_id"": ""TEMP_diseases_7609"", ""match_method"": ""new_entity"", ""normalized_name"": ""Chronic_Coronary_Syndrome"", ""text"": ""symptomatic individuals with suspected chronic coronary syndrome""}"
139,589,,TEMP_diseases_6536,"['Disease', 'Knowledge']","{""ontology_id"": ""TEMP_diseases_6536"", ""match_method"": ""new_entity"", ""normalized_name"": ""Disease_Progression"", ""text"": ""disease progression""}"
140,594,,TEMP_diseases_6265,"['Disease', 'Knowledge']","{""ontology_id"": ""TEMP_diseases_6265"", ""match_method"": ""new_entity"", ""normalized_name"": ""Myocardial_Ischemia_Viability_Microvascular_Disease"", ""text"": ""myocardial ischaemia, viability, or microvascular disease""}"
141,596,,TEMP_diseases_5216,"['Disease', 'Knowledge']","{""ontology_id"": ""TEMP_diseases_5216"", ""match_method"": ""new_entity"", ""normalized_name"": ""Atrial Fibrillation"", ""text"": ""AF""}"
142,597,,TEMP_diseases_9963,"['Disease', 'Knowledge']","{""ontology_id"": ""TEMP_diseases_9963"", ""match_method"": ""new_entity"", ""normalized_name"": ""Renal_Insufficiency"", ""text"": ""renal insufficiency""}"
143,608,,TEMP_diseases_0850,"['Disease', 'Knowledge']","{""ontology_id"": ""TEMP_diseases_0850"", ""match_method"": ""new_entity"", ""normalized_name"": ""Obstructive_CAD_with_post_test_likelihood_less_than_5_percent"", ""text"": ""obstructive CAD with post-test likelihood <5%""}"
144,612,,TEMP_diseases_0402,"['Disease', 'Knowledge']","{""ontology_id"": ""TEMP_diseases_0402"", ""match_method"": ""new_entity"", ""normalized_name"": ""Left main stem stenosis ≥50%"", ""text"": ""≥50% stenosis of the left main stem""}"
145,615,,TEMP_diseases_2736,"['Disease', 'Knowledge']","{""ontology_id"": ""TEMP_diseases_2736"", ""match_method"": ""new_entity"", ""normalized_name"": ""Chronic_Coronary_Syndrome"", ""text"": ""Chronic coronary syndromes""}"
146,619,,TEMP_diseases_1375,"['Disease', 'Knowledge']","{""ontology_id"": ""TEMP_diseases_1375"", ""match_method"": ""new_entity"", ""normalized_name"": ""Complex_Ventricular_Ectopy"", ""text"": ""complex ventricular ectopy""}"
147,622,,TEMP_diseases_1372,"['Disease', 'Knowledge']","{""ontology_id"": ""TEMP_diseases_1372"", ""match_method"": ""new_entity"", ""normalized_name"": ""Stenosis"", ""text"": ""stenosis""}"
148,624,,TEMP_diseases_3978,"['Disease', 'Knowledge']","{""ontology_id"": ""TEMP_diseases_3978"", ""match_method"": ""new_entity"", ""normalized_name"": ""Adverse Plaque Characteristics"", ""text"": ""adverse plaque characteristics""}"
149,625,,TEMP_diseases_7816,"['Disease', 'Knowledge']","{""ontology_id"": ""TEMP_diseases_7816"", ""match_method"": ""new_entity"", ""normalized_name"": ""Fatal and Non-fatal Myocardial Infarction"", ""text"": ""fatal and non-fatal MI""}"
150,627,,TEMP_diseases_0550,"['Disease', 'Knowledge']","{""ontology_id"": ""TEMP_diseases_0550"", ""match_method"": ""new_entity"", ""normalized_name"": ""Prognosis_of_Obstructive_CAD-related_CCS"", ""text"": ""prognosis of obstructive CAD-related CCS""}"
151,632,,TEMP_diseases_8244,"['Disease', 'Knowledge']","{""ontology_id"": ""TEMP_diseases_8244"", ""match_method"": ""new_entity"", ""normalized_name"": ""Proximal lesion"", ""text"": ""more proximal lesion""}"
152,633,,TEMP_diseases_9795,"['Disease', 'Knowledge']","{""ontology_id"": ""TEMP_diseases_9795"", ""match_method"": ""new_entity"", ""normalized_name"": ""Chronic Coronary Syndrome"", ""text"": ""likelihood of CCS""}"
153,637,,TEMP_diseases_4881,"['Disease', 'Knowledge']","{""ontology_id"": ""TEMP_diseases_4881"", ""match_method"": ""new_entity"", ""normalized_name"": ""Ischemic_Etiology"", ""text"": ""ischaemic aetiology""}"
154,638,,TEMP_diseases_0812,"['Disease', 'Knowledge']","{""ontology_id"": ""TEMP_diseases_0812"", ""match_method"": ""new_entity"", ""normalized_name"": ""Acute_and_Chronic_Heart_Failure"", ""text"": ""acute and chronic HF""}"
155,639,,TEMP_diseases_8186,"['Disease', 'Knowledge']","{""ontology_id"": ""TEMP_diseases_8186"", ""match_method"": ""new_entity"", ""normalized_name"": ""Heart Failure with Preserved Ejection Fraction"", ""text"": ""HFpEF""}"
156,641,,TEMP_diseases_8987,"['Disease', 'Knowledge']","{""ontology_id"": ""TEMP_diseases_8987"", ""match_method"": ""new_entity"", ""normalized_name"": ""Diastolic_Dysfunction"", ""text"": ""diastolic dysfunction""}"
157,645,,TEMP_diseases_0157,"['Disease', 'Knowledge']","{""ontology_id"": ""TEMP_diseases_0157"", ""match_method"": ""new_entity"", ""normalized_name"": ""Heart_Failure_with_Severe_LV_Systolic_Dysfunction"", ""text"": ""heart failure in patients with severe LV systolic dysfunction""}"
158,652,,TEMP_diseases_7795,"['Disease', 'Knowledge']","{""ontology_id"": ""TEMP_diseases_7795"", ""match_method"": ""new_entity"", ""normalized_name"": ""Ischemic Coronary Disease"", ""text"": ""ICD""}"
159,654,,TEMP_diseases_1855,"['Disease', 'Knowledge']","{""ontology_id"": ""TEMP_diseases_1855"", ""match_method"": ""new_entity"", ""normalized_name"": ""Heart failure-related events in HFrEF"", ""text"": ""heart failure-related events in patients with HFrEF""}"
160,656,,TEMP_diseases_4269,"['Disease', 'Knowledge']","{""ontology_id"": ""TEMP_diseases_4269"", ""match_method"": ""new_entity"", ""normalized_name"": ""HFpEF"", ""text"": ""HFpEF for outcome improvement""}"
161,666,,TEMP_diseases_6571,"['Disease', 'Knowledge']","{""ontology_id"": ""TEMP_diseases_6571"", ""match_method"": ""new_entity"", ""normalized_name"": ""Recurrent_Angina"", ""text"": ""recurrent angina""}"
162,671,,TEMP_diseases_8602,"['Disease', 'Knowledge']","{""ontology_id"": ""TEMP_diseases_8602"", ""match_method"": ""new_entity"", ""normalized_name"": ""Coronary_Vasospasm"", ""text"": ""prevalence of coronary vasospasm""}"
163,675,,TEMP_diseases_2383,"['Disease', 'Knowledge']","{""ontology_id"": ""TEMP_diseases_2383"", ""match_method"": ""new_entity"", ""normalized_name"": ""Angina with non-obstructive CAD"", ""text"": ""angina and non-obstructive CAD""}"
164,677,,TEMP_diseases_8086,"['Disease', 'Knowledge']","{""ontology_id"": ""TEMP_diseases_8086"", ""match_method"": ""new_entity"", ""normalized_name"": ""Inflammatory_Disease"", ""text"": ""inflammatory diseases""}"
165,679,,TEMP_diseases_3159,"['Disease', 'Knowledge']","{""ontology_id"": ""TEMP_diseases_3159"", ""match_method"": ""cache_hit"", ""normalized_name"": ""Coronary_Vasomotor_Disorders"", ""text"": ""coronary vasomotor disorders""}"
166,681,,TEMP_diseases_7311,"['Disease', 'Knowledge']","{""ontology_id"": ""TEMP_diseases_7311"", ""match_method"": ""cache_hit"", ""normalized_name"": ""Epicardial Vasospastic Angina"", ""text"": ""epicardial VSA""}"
167,683,,TEMP_diseases_5105,"['Disease', 'Knowledge']","{""ontology_id"": ""TEMP_diseases_5105"", ""match_method"": ""new_entity"", ""normalized_name"": ""Multiple_Coronary_Spasms"", ""text"": ""multiple coronary spasms""}"
168,685,,TEMP_diseases_1946,"['Disease', 'Knowledge']","{""ontology_id"": ""TEMP_diseases_1946"", ""match_method"": ""new_entity"", ""normalized_name"": ""Angina with non-obstructive coronary arteries"", ""text"": ""angina with non-obstructive coronary arteries""}"
169,687,,TEMP_diseases_4697,"['Disease', 'Knowledge']","{""ontology_id"": ""TEMP_diseases_4697"", ""match_method"": ""cache_hit"", ""normalized_name"": ""Epicardial Obstructive Coronary Artery Disease"", ""text"": ""failure to diagnose epicardial obstructive CAD""}"
170,694,,TEMP_diseases_6810,"['Disease', 'Knowledge']","{""ontology_id"": ""TEMP_diseases_6810"", ""match_method"": ""cache_hit"", ""normalized_name"": ""Increased major adverse cardiac events"", ""text"": ""increased major adverse cardiac events""}"
171,695,,TEMP_diseases_6081,"['Disease', 'Knowledge']","{""ontology_id"": ""TEMP_diseases_6081"", ""match_method"": ""new_entity"", ""normalized_name"": ""Sudden_Cardiac_Death"", ""text"": ""sudden cardiac death""}"
172,696,,D001.001.001.001.001.003,"['Disease', 'Knowledge']","{""ontology_id"": ""D001.001.001.001.001.003"", ""match_method"": ""llm_match"", ""normalized_name"": ""Acute_Myocardial_Infarction"", ""text"": ""acute MI""}"
173,714,,TEMP_diseases_9610,"['Disease', 'Knowledge']","{""ontology_id"": ""TEMP_diseases_9610"", ""match_method"": ""cache_hit"", ""normalized_name"": ""Microvascular_Spasm"", ""text"": ""microvascular spasm""}"
174,715,,TEMP_diseases_0116,"['Disease', 'Knowledge']","{""ontology_id"": ""TEMP_diseases_0116"", ""match_method"": ""new_entity"", ""normalized_name"": ""Macrovascular_Spasm"", ""text"": ""macrovascular spasm""}"
175,727,,TEMP_diseases_0960,"['Disease', 'Knowledge']","{""ontology_id"": ""TEMP_diseases_0960"", ""match_method"": ""cache_hit"", ""normalized_name"": ""Severe Vasospastic Angina"", ""text"": ""severe VSA""}"
176,730,,TEMP_diseases_0014,"['Disease', 'Knowledge']","{""ontology_id"": ""TEMP_diseases_0014"", ""match_method"": ""new_entity"", ""normalized_name"": ""Non-obstructive Coronary Artery Disease"", ""text"": ""symptoms of non-obstructive coronary artery disease""}"
177,734,,TEMP_diseases_6495,"['Disease', 'Knowledge']","{""ontology_id"": ""TEMP_diseases_6495"", ""match_method"": ""new_entity"", ""normalized_name"": ""Non-obstructive Coronary Artery Disease"", ""text"": ""non-obstructive coronary arteries""}"
178,736,,TEMP_diseases_6940,"['Disease', 'Knowledge']","{""ontology_id"": ""TEMP_diseases_6940"", ""match_method"": ""new_entity"", ""normalized_name"": ""Microvascular Angina/Vasospastic Angina"", ""text"": ""MVA/VSA""}"
179,737,,TEMP_diseases_4937,"['Disease', 'Knowledge']","{""ontology_id"": ""TEMP_diseases_4937"", ""match_method"": ""new_entity"", ""normalized_name"": ""Coronary Microvasculature Structural or Functional Changes"", ""text"": ""structural or functional changes in the coronary microvasculature""}"
180,738,,TEMP_diseases_2259,"['Disease', 'Knowledge']","{""ontology_id"": ""TEMP_diseases_2259"", ""match_method"": ""new_entity"", ""normalized_name"": ""Abnormal_Vasoconstriction_of_Coronary_Arterioles"", ""text"": ""abnormal vasoconstriction of coronary arterioles""}"
181,739,,TEMP_diseases_6337,"['Disease', 'Knowledge']","{""ontology_id"": ""TEMP_diseases_6337"", ""match_method"": ""new_entity"", ""normalized_name"": ""Systemic Lupus Erythematosus"", ""text"": ""systemic lupus erythematosus""}"
182,740,,TEMP_diseases_4247,"['Disease', 'Knowledge']","{""ontology_id"": ""TEMP_diseases_4247"", ""match_method"": ""new_entity"", ""normalized_name"": ""Rheumatoid_Arthritis"", ""text"": ""rheumatoid arthritis""}"
183,741,,TEMP_diseases_4668,"['Disease', 'Knowledge']","{""ontology_id"": ""TEMP_diseases_4668"", ""match_method"": ""new_entity"", ""normalized_name"": ""Worse_Prognosis"", ""text"": ""worse prognosis""}"
184,742,,TEMP_diseases_8880,"['Disease', 'Knowledge']","{""ontology_id"": ""TEMP_diseases_8880"", ""match_method"": ""new_entity"", ""normalized_name"": ""Coronary_Vasospasm"", ""text"": ""higher prevalence of coronary vasospasm""}"
185,745,,TEMP_diseases_6047,"['Disease', 'Knowledge']","{""ontology_id"": ""TEMP_diseases_6047"", ""match_method"": ""new_entity"", ""normalized_name"": ""Coronary_Spasm"", ""text"": ""lower prevalence of coronary spasms""}"
186,747,,TEMP_diseases_7534,"['Disease', 'Knowledge']","{""ontology_id"": ""TEMP_diseases_7534"", ""match_method"": ""new_entity"", ""normalized_name"": ""ANOCA/INOCA Endotypes"", ""text"": ""subsequent search for ANOCA/INOCA endotypes""}"
187,750,,TEMP_diseases_4103,"['Disease', 'Knowledge']","{""ontology_id"": ""TEMP_diseases_4103"", ""match_method"": ""new_entity"", ""normalized_name"": ""Major Adverse Events"", ""text"": ""major adverse events""}"
188,753,,TEMP_diseases_5033,"['Disease', 'Knowledge']","{""ontology_id"": ""TEMP_diseases_5033"", ""match_method"": ""new_entity"", ""normalized_name"": ""Microvascular Angina with Reduced CFR or Increased IMR"", ""text"": ""MVA with reduced CFR and/or increased IMR""}"
189,760,,TEMP_diseases_7567,"['Disease', 'Knowledge']","{""ontology_id"": ""TEMP_diseases_7567"", ""match_method"": ""new_entity"", ""normalized_name"": ""Vasoconstrictor_Response_of_Coronary_Microvessels"", ""text"": ""vasoconstrictor response of coronary microvessels""}"
190,764,,TEMP_diseases_4308,"['Disease', 'Knowledge']","{""ontology_id"": ""TEMP_diseases_4308"", ""match_method"": ""cache_hit"", ""normalized_name"": ""Complications"", ""text"": ""complications""}"
191,767,,TEMP_diseases_7029,"['Disease', 'Knowledge']","{""ontology_id"": ""TEMP_diseases_7029"", ""match_method"": ""cache_hit"", ""normalized_name"": ""Hypertensive disorders of pregnancy"", ""text"": ""hypertensive disorders of pregnancy""}"
192,768,,TEMP_diseases_1005,"['Disease', 'Knowledge']","{""ontology_id"": ""TEMP_diseases_1005"", ""match_method"": ""cache_hit"", ""normalized_name"": ""Gestational_Diabetes"", ""text"": ""gestational diabetes""}"
193,777,,TEMP_diseases_5795,"['Disease', 'Knowledge']","{""ontology_id"": ""TEMP_diseases_5795"", ""match_method"": ""new_entity"", ""normalized_name"": ""Inflammatory_Rheumatic_Disease"", ""text"": ""Patients with inflammatory rheumatic diseases""}"
194,779,,TEMP_diseases_0522,"['Disease', 'Knowledge']","{""ontology_id"": ""TEMP_diseases_0522"", ""match_method"": ""new_entity"", ""normalized_name"": ""Inflammatory_Rheumatic_Disease"", ""text"": ""inflamatory rheumatic diseases""}"
195,780,,TEMP_diseases_3257,"['Disease', 'Knowledge']","{""ontology_id"": ""TEMP_diseases_3257"", ""match_method"": ""new_entity"", ""normalized_name"": ""Asymptomatic_ASCVD"", ""text"": ""asymptomatic ASCVD""}"
196,781,,TEMP_diseases_7039,"['Disease', 'Knowledge']","{""ontology_id"": ""TEMP_diseases_7039"", ""match_method"": ""new_entity"", ""normalized_name"": ""Rheumatic_and_Musculoskeletal_Diseases"", ""text"": ""higher prevalences in other rheumatic and musculoskeletal diseases""}"
